vote_id,assembly_no,topic_no,title,date,result 
71974,40,1,Novela z. o obchodních korporacích - EU (sněmovní tisk 207),21. 1. 2020 15:14,Přijato
71975,40,2,Novela z. o podpoře regionálního rozvoje (sněmovní tisk 367),21. 1. 2020 15:23,Zamítnuto
71976,40,2,Novela z. o podpoře regionálního rozvoje (sněmovní tisk 367),21. 1. 2020 15:24,Přijato
71977,40,0,Pořad schůze,22. 1. 2020 9:07,Přijato
71978,40,0,Pořad schůze,22. 1. 2020 9:07,Přijato
71979,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:35,Přijato
71980,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:36,Přijato
71981,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:37,Zamítnuto
71982,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:38,Zamítnuto
71983,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:39,Zamítnuto
71984,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:40,Přijato
71985,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:40,Přijato
71986,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:41,Zamítnuto
71987,40,206,Novela z. o pozemních komunikacích (sněmovní tisk 330),22. 1. 2020 9:42,Přijato
71988,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:48,Přijato
71989,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:50,Zamítnuto
71990,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:51,Zamítnuto
71991,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:51,Zamítnuto
71992,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:52,Přijato
71993,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:53,Přijato
71994,40,207,Novela z. o volbách do Evropského parlamentu - EU (sněmovní tisk 336),22. 1. 2020 9:54,Zamítnuto
71995,40,209,Novela z. o provozu na pozemních komunikacích (sněmovní tisk 359),22. 1. 2020 11:05,Zamítnuto (přijata námitka)
71996,40,209,Novela z. o provozu na pozemních komunikacích (sněmovní tisk 359),22. 1. 2020 11:07,Přijato
71997,40,209,Novela z. o provozu na pozemních komunikacích (sněmovní tisk 359),22. 1. 2020 11:08,Zamítnuto (zmatečné)
71998,40,209,Novela z. o provozu na pozemních komunikacích (sněmovní tisk 359),22. 1. 2020 11:08,Zamítnuto
71999,40,209,Novela z. o provozu na pozemních komunikacích (sněmovní tisk 359),22. 1. 2020 11:09,Přijato
72000,40,210,Novela z. o provozu na pozemních komunikacích (sněmovní tisk 374),22. 1. 2020 11:37,Přijato
72001,40,14,Novela z. o léčivech - EU (sněmovní tisk 581),22. 1. 2020 12:45,Přijato
72002,40,15,"Vl.n.z, kterým se mění některé volební zákony (sněmovní tisk 529)",22. 1. 2020 14:33,Přijato (zmatečné)
72003,40,15,"Vl.n.z, kterým se mění některé volební zákony (sněmovní tisk 529)",22. 1. 2020 14:33,Přijato
72004,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 14:48,Zamítnuto
72005,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:14,Zamítnuto
72006,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:15,Zamítnuto
72007,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:16,Přijato
72008,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:17,Zamítnuto
72009,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:18,Zamítnuto (přijata námitka)
72010,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:19,Přijato
72011,40,16,Vl.n.ú.z. o volebních obvodech pro volby do Senátu (sněmovní tisk 528),22. 1. 2020 15:20,Přijato
72012,40,17,Vl.n.z. o dani z digitálních služeb (sněmovní tisk 658),22. 1. 2020 16:47,Přijato
72013,40,17,Vl.n.z. o dani z digitálních služeb (sněmovní tisk 658),22. 1. 2020 16:47,Zamítnuto
72014,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),22. 1. 2020 16:49,Přijato
72015,40,291,Písemná interpelace M. Grebeníčka na A. Babiše ve věci usnesení PS z 6,23. 1. 2020 9:09,Přijato
72016,40,291,Písemná interpelace O. Polanského na V. Kremlíka ve věci výběrého říze,23. 1. 2020 9:12,Zamítnuto
72017,40,291,Písemná interpelace O. Polanského na V. Kremlíka ve věci výběrého říze,23. 1. 2020 9:14,Zamítnuto
72018,40,291,Písemná interpelace O. Polanského na V. Kremlíka ve věci dotovaného jí,23. 1. 2020 9:15,Přijato
72019,40,291,Písemná interpelace L. Volného na vládu ČR ve věci armádního kapitána,23. 1. 2020 9:17,Zamítnuto
72020,40,291,Písemná interpelace L. Volného na vládu ČR ve věci armádního kapitána,23. 1. 2020 9:21,Zamítnuto
72021,40,291,Písemná interpelace J. Zahradníka na A. Babiše ve věci energetické bez,23. 1. 2020 9:26,Přijato
72022,40,291,Písemná interpelace J. Michálka na A. Babiše ve věci Mohl byste mi pro,23. 1. 2020 9:30,Zamítnuto
72023,40,291,Písemná interpelace J. Michálka na A. Babiše ve věci Mohl byste mi pro,23. 1. 2020 10:06,Přijato
72024,40,291,Písemná interpelace V. Filipa na L. Metnara ve věci plánovaného nákupu,23. 1. 2020 10:42,Zamítnuto
72025,40,290,Návrh Pravidel hospodaření poslaneckých klubů pro rok 2020,23. 1. 2020 11:05,Přijato
72026,40,229,Zpráva o peticích za období od 1. 1. 2018 do 30. 6. 2018 (sněmovní tisk 266),23. 1. 2020 11:17,Přijato
72027,40,230,Zpráva o peticích za období od 1. 7. 2018 do 31. 12. 2018 (sněmovní tisk 392),23. 1. 2020 11:29,Přijato
72028,40,231,Zpráva o peticích za období od 1. 1. 2019 do 30. 6. 2019 (sněmovní tisk 614),23. 1. 2020 11:41,Přijato
72029,40,232,Zpr.o využití doporučení veřejné ochránkyně práv za rok 2017 (sněmovní tisk 306),23. 1. 2020 11:51,Přijato
72030,40,233,Souhrnná zpráva o činnosti VOP za rok 2018 (sněmovní tisk 444),23. 1. 2020 12:52,Přijato
72031,40,0,Pořad schůze,24. 1. 2020 9:08,Přijato
72032,40,0,Pořad schůze,24. 1. 2020 9:09,Přijato
72033,40,0,Pořad schůze,24. 1. 2020 9:10,Přijato
72034,40,0,Pořad schůze,24. 1. 2020 9:10,Přijato
72035,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),24. 1. 2020 9:35,Zamítnuto
72036,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),24. 1. 2020 9:36,Zamítnuto
72037,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),24. 1. 2020 9:37,Přijato
72038,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),24. 1. 2020 9:39,Zamítnuto
72039,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),24. 1. 2020 9:39,Zamítnuto
72040,40,18,Novela z. o ČNB - EU (sněmovní tisk 532),24. 1. 2020 9:40,Zamítnuto
72041,40,19,Vl.n.z. o mez. spolupráci při řešení daňových sporů v EU - EU (sněmovní tisk 544),24. 1. 2020 9:47,Přijato
72042,40,20,Novela z. o bankách - EU (sněmovní tisk 559),24. 1. 2020 9:54,Přijato
72043,40,21,Novela z. o rozpočtových pravidlech (sněmovní tisk 567),24. 1. 2020 10:21,Zamítnuto (zmatečné)
72044,40,21,Novela z. o rozpočtových pravidlech (sněmovní tisk 567),24. 1. 2020 10:23,Zamítnuto
72045,40,21,Novela z. o rozpočtových pravidlech (sněmovní tisk 567),24. 1. 2020 10:23,Přijato
72046,40,21,Novela z. o rozpočtových pravidlech (sněmovní tisk 567),24. 1. 2020 10:24,Zamítnuto
72047,40,21,Novela z. o rozpočtových pravidlech (sněmovní tisk 567),24. 1. 2020 10:25,Zamítnuto
72048,40,22,Novela z. - zákoník práce - EU (sněmovní tisk 689),24. 1. 2020 11:46,Zamítnuto
72049,40,22,Novela z. - zákoník práce - EU (sněmovní tisk 689),24. 1. 2020 11:46,Přijato
72050,40,22,Novela z. - zákoník práce - EU (sněmovní tisk 689),24. 1. 2020 11:47,Přijato
72051,40,22,Novela z. - zákoník práce - EU (sněmovní tisk 689),24. 1. 2020 11:48,Přijato
72052,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:19,Přijato
72053,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:21,Přijato
72054,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:22,Přijato
72055,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:23,Přijato
72056,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:23,Zamítnuto
72057,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:24,Zamítnuto
72058,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:24,Zamítnuto
72059,40,27,Novela z. - horní zákon (sněmovní tisk 531),24. 1. 2020 13:25,Přijato
72060,40,28,Novela z. o technických požadavcích na výrobky - EU (sněmovní tisk 644),24. 1. 2020 13:39,Přijato
72061,40,32,Vl.n.z. o bezpečnosti práce - EU (sněmovní tisk 535),24. 1. 2020 13:41,Přijato
72062,40,32,Vl.n.z. o bezpečnosti práce - EU (sněmovní tisk 535),24. 1. 2020 13:56,Přijato
72063,40,32,Vl.n.z. o bezpečnosti práce - EU (sněmovní tisk 535),24. 1. 2020 13:57,Přijato
72064,40,32,Vl.n.z. o bezpečnosti práce - EU (sněmovní tisk 535),24. 1. 2020 13:58,Zamítnuto (přijata námitka)
72065,40,32,Vl.n.z. o bezpečnosti práce - EU (sněmovní tisk 535),24. 1. 2020 14:00,Přijato
72066,40,32,Vl.n.z. o bezpečnosti práce - EU (sněmovní tisk 535),24. 1. 2020 14:01,Přijato
72067,40,0,Pořad schůze,28. 1. 2020 14:33,Přijato
72068,40,0,Pořad schůze,28. 1. 2020 14:34,Přijato
72069,40,0,Pořad schůze,28. 1. 2020 14:34,Zamítnuto
72070,40,0,Pořad schůze,28. 1. 2020 14:35,Zamítnuto
72071,40,0,Pořad schůze,28. 1. 2020 14:36,Zamítnuto
72072,40,0,Pořad schůze,28. 1. 2020 14:37,Zamítnuto
72073,40,0,Pořad schůze,28. 1. 2020 14:38,Zamítnuto
72074,40,0,Pořad schůze,28. 1. 2020 14:38,Zamítnuto
72075,40,0,Pořad schůze,28. 1. 2020 14:39,Zamítnuto
72076,40,24,Novela z. - školský zákon (sněmovní tisk 645),28. 1. 2020 17:35,Přijato
72077,40,24,Novela z. - školský zákon (sněmovní tisk 645),28. 1. 2020 17:36,Přijato
72078,40,25,Novela z. - školský zákon (sněmovní tisk 506),28. 1. 2020 17:37,Přijato
72079,40,26,Novela z. o pedagogických pracovnících - EU (sněmovní tisk 503),28. 1. 2020 18:29,Přijato
72080,40,26,Novela z. o pedagogických pracovnících - EU (sněmovní tisk 503),28. 1. 2020 19:20,Přijato
72081,40,33,Novela z. o nouzových zásobách ropy - EU (sněmovní tisk 552),29. 1. 2020 9:08,Přijato
72082,40,177,Novela z. - trestní řád (sněmovní tisk 657),29. 1. 2020 9:13,Přijato
72083,40,177,Novela z. - trestní řád (sněmovní tisk 657),29. 1. 2020 9:18,Přijato
72084,40,177,Novela z. - trestní řád (sněmovní tisk 657),29. 1. 2020 9:33,Zamítnuto
72085,40,177,Novela z. - trestní řád (sněmovní tisk 657),29. 1. 2020 9:34,Zamítnuto
72086,40,177,Novela z. - trestní řád (sněmovní tisk 657),29. 1. 2020 9:35,Přijato
72087,40,177,Novela z. - trestní řád (sněmovní tisk 657),29. 1. 2020 9:37,Přijato
72088,40,161,Novela z. - trestní řád (sněmovní tisk 551),29. 1. 2020 9:40,Přijato
72089,40,161,Novela z. - trestní řád (sněmovní tisk 551),29. 1. 2020 9:42,Přijato
72090,40,162,Novela ústav. z. - Ústava ČR (sněmovní tisk 557),29. 1. 2020 12:02,Zamítnuto
72091,40,162,Novela ústav. z. - Ústava ČR (sněmovní tisk 557),29. 1. 2020 12:02,Zamítnuto
72092,40,162,Novela ústav. z. - Ústava ČR (sněmovní tisk 557),29. 1. 2020 12:07,Přijato
72093,40,162,Novela ústav. z. - Ústava ČR (sněmovní tisk 557),29. 1. 2020 12:10,Přijato
72094,40,162,Novela ústav. z. - Ústava ČR (sněmovní tisk 557),29. 1. 2020 12:10,Přijato
72095,40,162,Novela ústav. z. - Ústava ČR (sněmovní tisk 557),29. 1. 2020 12:11,Zamítnuto
72096,40,44,"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU (sněmovní tisk 622)",29. 1. 2020 12:25,Přijato
72097,40,44,"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU (sněmovní tisk 622)",29. 1. 2020 12:49,Přijato
72098,40,44,"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU (sněmovní tisk 622)",29. 1. 2020 12:50,Přijato
72099,40,44,"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU (sněmovní tisk 622)",29. 1. 2020 12:51,Přijato
72100,40,45,Novela z. o soudních tlumočnících a soudních překladatelích (sněmovní tisk 663),29. 1. 2020 14:46,Přijato
72101,40,45,Novela z. o soudních tlumočnících a soudních překladatelích (sněmovní tisk 663),29. 1. 2020 14:47,Přijato
72102,40,23,Novela z. o vodách (vodní zákon) - EU (sněmovní tisk 556),29. 1. 2020 16:06,Přijato
72103,40,23,Novela z. o vodách (vodní zákon) - EU (sněmovní tisk 556),29. 1. 2020 16:07,Přijato
72104,40,23,Novela z. o vodách (vodní zákon) - EU (sněmovní tisk 556),29. 1. 2020 16:08,Přijato
72105,40,34,Novela z. o oběhu osiva a sadby - EU (sněmovní tisk 553),29. 1. 2020 16:22,Přijato
72106,40,34,Novela z. o oběhu osiva a sadby - EU (sněmovní tisk 553),29. 1. 2020 16:23,Přijato
72107,40,39,Novela z. o námořní plavbě - EU (sněmovní tisk 589),29. 1. 2020 16:30,Přijato
72108,40,39,Novela z. o námořní plavbě - EU (sněmovní tisk 589),29. 1. 2020 16:31,Přijato
72109,40,52,Novela z. o silniční dopravě - EU (sněmovní tisk 643),29. 1. 2020 16:51,Zamítnuto
72110,40,52,Novela z. o silniční dopravě - EU (sněmovní tisk 643),29. 1. 2020 16:51,Přijato
72111,40,52,Novela z. o silniční dopravě - EU (sněmovní tisk 643),29. 1. 2020 16:52,Přijato
72112,40,53,Novela z. - knihovní zákon (sněmovní tisk 646),29. 1. 2020 17:05,Přijato
72113,40,54,Novela z. o opatřeních souvis. se zákazem chemických zbraní - EU (sněmovní tisk 654),29. 1. 2020 17:12,Přijato
72114,40,55,Vl.n.z. o provádění zvl.režimů v oblasti zahr.obchodu - EU (sněmovní tisk 660),29. 1. 2020 17:20,Přijato
72115,40,55,Vl.n.z. o provádění zvl.režimů v oblasti zahr.obchodu - EU (sněmovní tisk 660),29. 1. 2020 17:21,Zamítnuto
72116,40,55,Vl.n.z. o provádění zvl.režimů v oblasti zahr.obchodu - EU (sněmovní tisk 660),29. 1. 2020 17:22,Zamítnuto
72117,40,55,Vl.n.z. o provádění zvl.režimů v oblasti zahr.obchodu - EU (sněmovní tisk 660),29. 1. 2020 17:23,Přijato
72118,40,57,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 673),29. 1. 2020 18:19,Zamítnuto
72119,40,57,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 673),29. 1. 2020 18:20,Přijato
72120,40,57,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 673),29. 1. 2020 18:22,Zamítnuto
72121,40,57,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 673),29. 1. 2020 18:23,Zamítnuto
72122,40,57,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 673),29. 1. 2020 18:23,Zamítnuto
72123,40,58,Vl.n.z.o odpadech - EU (sněmovní tisk 676),29. 1. 2020 18:31,Přijato
72124,40,291,Písemná interpelace J. Michálka na A. Babiše ve věci Mohl byste mi pro,30. 1. 2020 9:56,Přijato
72125,40,291,Písemná interpelace O. Richterové na A. Babiše ve věci slev na jízdném,30. 1. 2020 10:13,Přijato
72126,40,291,Písemná interpelace O. Richterové na A. Babiše ve věci nezbytné legisl,30. 1. 2020 10:58,Přijato
72127,40,291,Písemná interpelace O. Profanta na A. Babiše ve věci interpelace na př,30. 1. 2020 11:00,Přijato
72128,40,0,Pořad schůze,30. 1. 2020 11:03,Přijato
72129,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 12:12,Přijato
72130,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 18:35,Zamítnuto
72131,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 20:04,Přijato
72132,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 20:04,Přijato
72133,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 20:05,Přijato
72134,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 20:06,Zamítnuto
72135,40,285,Závěrečná zpráva Vyšetřovací komise k OKD,30. 1. 2020 20:07,Přijato
72136,40,58,Vl.n.z.o odpadech - EU (sněmovní tisk 676),31. 1. 2020 10:32,Přijato
72137,40,58,Vl.n.z.o odpadech - EU (sněmovní tisk 676),31. 1. 2020 10:33,Přijato
72138,40,58,Vl.n.z.o odpadech - EU (sněmovní tisk 676),31. 1. 2020 10:33,Přijato
72139,40,58,Vl.n.z.o odpadech - EU (sněmovní tisk 676),31. 1. 2020 10:34,Přijato
72140,40,59,Vl.n.z.o výrobcích s ukončenou životností - EU (sněmovní tisk 677),31. 1. 2020 10:56,Přijato
72141,40,59,Vl.n.z.o výrobcích s ukončenou životností - EU (sněmovní tisk 677),31. 1. 2020 10:57,Přijato
72142,40,59,Vl.n.z.o výrobcích s ukončenou životností - EU (sněmovní tisk 677),31. 1. 2020 10:58,Přijato
72143,40,59,Vl.n.z.o výrobcích s ukončenou životností - EU (sněmovní tisk 677),31. 1. 2020 10:58,Přijato
72144,40,60,Vl.n.z.o odpadech a o výrobcích s ukončenou životností-souv. - EU (sněmovní tisk 678),31. 1. 2020 11:04,Přijato
72145,40,60,Vl.n.z.o odpadech a o výrobcích s ukončenou životností-souv. - EU (sněmovní tisk 678),31. 1. 2020 11:05,Přijato
72146,40,60,Vl.n.z.o odpadech a o výrobcích s ukončenou životností-souv. - EU (sněmovní tisk 678),31. 1. 2020 11:05,Přijato
72147,40,60,Vl.n.z.o odpadech a o výrobcích s ukončenou životností-souv. - EU (sněmovní tisk 678),31. 1. 2020 11:06,Přijato
72148,40,61,Novela z. o obalech - EU (sněmovní tisk 679),31. 1. 2020 11:28,Přijato
72149,40,61,Novela z. o obalech - EU (sněmovní tisk 679),31. 1. 2020 11:29,Přijato
72150,40,61,Novela z. o obalech - EU (sněmovní tisk 679),31. 1. 2020 11:29,Přijato
72151,40,61,Novela z. o obalech - EU (sněmovní tisk 679),31. 1. 2020 11:30,Přijato
72152,40,65,Vl.n.z. o zdravotnických prostředcích - EU (sněmovní tisk 696),31. 1. 2020 11:46,Přijato
72153,40,66,Novela z. o zdravotnických prostředcích - EU (sněmovní tisk 697),31. 1. 2020 11:54,Přijato
72154,40,68,N. z. - zahrádkářský zákon (sněmovní tisk 634),31. 1. 2020 12:19,Zamítnuto
72155,40,68,N. z. - zahrádkářský zákon (sněmovní tisk 634),31. 1. 2020 12:20,Přijato
72156,40,68,N. z. - zahrádkářský zákon (sněmovní tisk 634),31. 1. 2020 12:21,Přijato
72157,40,68,N. z. - zahrádkářský zákon (sněmovní tisk 634),31. 1. 2020 12:22,Zamítnuto
72158,40,72,Novela z. - zákoník práce (sněmovní tisk 159),31. 1. 2020 12:42,Zamítnuto
72159,40,72,Novela z. - zákoník práce (sněmovní tisk 159),31. 1. 2020 12:44,Přijato
72160,40,73,Novela z. o pojistném na veřejné zdravotní pojištění (sněmovní tisk 162),31. 1. 2020 13:38,Přijato
72161,40,0,Pořad schůze,11. 2. 2020 15:44,Přijato
72162,40,0,Pořad schůze,11. 2. 2020 15:44,Zamítnuto
72163,40,0,Pořad schůze,11. 2. 2020 15:45,Zamítnuto
72164,40,0,Pořad schůze,11. 2. 2020 15:46,Zamítnuto
72165,40,131,"N.z., kterým se mění někt.zák.v oblasti zakládání obch.spol. (sněmovní tisk 446)",11. 2. 2020 17:37,Přijato
72166,40,0,Pořad schůze,12. 2. 2020 9:06,Přijato
72167,40,0,Pořad schůze,12. 2. 2020 9:07,Přijato
72168,40,212,Novela z. - občanský zákoník (sněmovní tisk 411),12. 2. 2020 9:29,Přijato
72169,40,212,Novela z. - občanský zákoník (sněmovní tisk 411),12. 2. 2020 9:30,Přijato
72170,40,212,Novela z. - občanský zákoník (sněmovní tisk 411),12. 2. 2020 9:30,Přijato
72171,40,212,Novela z. - občanský zákoník (sněmovní tisk 411),12. 2. 2020 9:31,Přijato
72172,40,212,Novela z. - občanský zákoník (sněmovní tisk 411),12. 2. 2020 9:32,Přijato
72173,40,214,Novela ústav. z. - Ústava ČR (sněmovní tisk 229),12. 2. 2020 10:14,Přijato
72174,40,214,Novela ústav. z. - Ústava ČR (sněmovní tisk 229),12. 2. 2020 10:15,Zamítnuto
72175,40,214,Novela ústav. z. - Ústava ČR (sněmovní tisk 229),12. 2. 2020 10:16,Přijato
72176,40,214,Novela ústav. z. - Ústava ČR (sněmovní tisk 229),12. 2. 2020 10:16,Zamítnuto
72177,40,214,Novela ústav. z. - Ústava ČR (sněmovní tisk 229),12. 2. 2020 10:18,Přijato
72178,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:44,Přijato
72179,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:45,Přijato
72180,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:46,Přijato
72181,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:46,Zamítnuto
72182,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:47,Přijato
72183,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:48,Zamítnuto
72184,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:49,Zamítnuto
72185,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:49,Zamítnuto
72186,40,213,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 360),12. 2. 2020 10:50,Přijato
72187,40,215,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 230),12. 2. 2020 10:53,Přijato
72188,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:18,Zamítnuto
72189,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:19,Přijato
72190,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:20,Zamítnuto
72191,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:20,Přijato
72192,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:21,Přijato
72193,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:22,Zamítnuto
72194,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:22,Zamítnuto
72195,40,216,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),12. 2. 2020 11:24,Přijato
72196,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:09,Přijato
72197,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:10,Přijato
72198,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:10,Přijato
72199,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:11,Přijato
72200,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:12,Přijato
72201,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:13,Přijato
72202,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:13,Přijato
72203,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:14,Přijato
72204,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:15,Přijato
72205,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:16,Zamítnuto
72206,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:16,Přijato
72207,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:17,Zamítnuto
72208,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:18,Přijato
72209,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:19,Zamítnuto
72210,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:20,Přijato
72211,40,217,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),12. 2. 2020 12:21,Přijato
72212,40,0,Procedurální hlasování,12. 2. 2020 12:23,Přijato
72213,40,0,Procedurální hlasování,12. 2. 2020 12:23,Přijato
72214,40,0,Procedurální hlasování,12. 2. 2020 12:24,Přijato
72215,40,219,Novela z. o poštovních službách - EU (sněmovní tisk 555),12. 2. 2020 12:27,Přijato
72216,40,219,Novela z. o poštovních službách - EU (sněmovní tisk 555),12. 2. 2020 12:28,Přijato
72217,40,219,Novela z. o poštovních službách - EU (sněmovní tisk 555),12. 2. 2020 12:29,Přijato
72218,40,226,Návrh na volbu Veřejného ochránce práv,12. 2. 2020 12:38,Zamítnuto
72219,40,226,Návrh na volbu Veřejného ochránce práv,12. 2. 2020 13:08,Přijato
72220,40,220,Novela z. - daňový řád (sněmovní tisk 580),12. 2. 2020 16:31,Zamítnuto
72221,40,220,Novela z. - daňový řád (sněmovní tisk 580),12. 2. 2020 16:35,Přijato
72222,40,220,Novela z. - daňový řád (sněmovní tisk 580),12. 2. 2020 16:37,Zamítnuto
72223,40,220,Novela z. - daňový řád (sněmovní tisk 580),12. 2. 2020 16:39,Přijato
72224,40,220,Novela z. - daňový řád (sněmovní tisk 580),12. 2. 2020 16:39,Přijato (přijata námitka)
