vote_id,party,total,yes,no,not_in,refrained,excused
67094,SPD,22,20,0,0,0,2

67094,ČSSD,15,8,0,0,0,7

67094,KSČM,15,12,0,1,1,1

67094,KDU-ČSL,10,6,0,0,1,3

67094,TOP09,7,4,0,1,0,2

67094,STAN,6,6,0,0,0,0

67095,ANO,78,71,0,2,0,5

67095,ODS,25,23,0,0,0,2

67095,Piráti,22,16,0,0,4,2

67095,SPD,22,20,0,0,0,2

67095,ČSSD,15,8,0,0,0,7

67095,KSČM,15,13,0,1,0,1

67095,KDU-ČSL,10,6,0,0,1,3

67095,TOP09,7,4,0,1,0,2

67095,STAN,6,6,0,0,0,0

67096,ANO,78,2,0,2,69,5

67096,ODS,25,1,0,0,22,2

67096,Piráti,22,0,1,0,19,2

67096,SPD,22,0,0,0,20,2

67096,ČSSD,15,0,1,1,6,7

67096,KSČM,15,11,0,1,2,1

67096,KDU-ČSL,10,0,0,0,7,3

67096,TOP09,7,0,0,1,4,2

67096,STAN,6,1,0,0,5,0

67097,ANO,78,62,0,2,9,5

67097,ODS,25,1,20,0,2,2

67097,Piráti,22,0,18,0,2,2

67097,SPD,22,20,0,0,0,2

67097,ČSSD,15,0,6,1,1,7

67097,KSČM,15,12,0,1,1,1

67097,KDU-ČSL,10,0,4,0,3,3

67097,TOP09,7,0,4,1,0,2

67097,STAN,6,0,6,0,0,0

67098,ANO,78,71,0,2,0,5

67098,ODS,25,23,0,0,0,2

67098,Piráti,22,20,0,0,0,2

67098,SPD,22,20,0,0,0,2

67098,ČSSD,15,8,0,0,0,7

67098,KSČM,15,13,0,1,0,1

67098,KDU-ČSL,10,6,0,0,1,3

67098,TOP09,7,4,0,1,0,2

67098,STAN,6,6,0,0,0,0

67099,ANO,78,71,0,2,0,5

67099,ODS,25,23,0,0,0,2

67099,Piráti,22,20,0,0,0,2

67099,SPD,22,20,0,0,0,2

67099,ČSSD,15,8,0,0,0,7

67099,KSČM,15,13,0,1,0,1

67099,KDU-ČSL,10,6,0,0,1,3

67099,TOP09,7,4,0,1,0,2

67099,STAN,6,5,0,0,1,0

67100,ANO,78,71,0,1,1,5

67100,ODS,25,23,0,0,0,2

67100,Piráti,22,7,2,0,11,2

67100,SPD,22,20,0,0,0,2

67100,ČSSD,15,8,0,0,0,7

67100,KSČM,15,13,0,1,0,1

67100,KDU-ČSL,10,6,0,0,1,3

67100,TOP09,7,4,0,1,0,2

67100,STAN,6,6,0,0,0,0

67101,ANO,78,71,0,1,1,5

67101,ODS,25,21,1,0,1,2

67101,Piráti,22,20,0,0,0,2

67101,SPD,22,20,0,0,0,2

67101,ČSSD,15,7,0,0,1,7

67101,KSČM,15,13,0,1,0,1

67101,KDU-ČSL,10,6,0,0,1,3

67101,TOP09,7,4,0,1,0,2

67101,STAN,6,6,0,0,0,0

67102,ANO,78,72,0,1,0,5

67102,ODS,25,21,1,0,1,2

67102,Piráti,22,20,0,0,0,2

67102,SPD,22,20,0,0,0,2

67102,ČSSD,15,7,0,0,1,7

67102,KSČM,15,13,0,1,0,1

67102,KDU-ČSL,10,6,0,0,1,3

67102,TOP09,7,4,0,1,0,2

67102,STAN,6,6,0,0,0,0

67103,ANO,78,72,0,1,0,5

67103,ODS,25,21,0,1,1,2

67103,Piráti,22,3,4,0,13,2

67103,SPD,22,20,0,0,0,2

67103,ČSSD,15,8,0,0,0,7

67103,KSČM,15,13,0,1,0,1

67103,KDU-ČSL,10,5,0,0,2,3

67103,TOP09,7,4,0,2,0,1

67103,STAN,6,6,0,0,0,0

67104,ANO,78,72,0,1,0,5

67104,ODS,25,21,0,0,2,2

67104,Piráti,22,21,0,0,0,1

67104,SPD,22,20,0,0,0,2

67104,ČSSD,15,6,0,1,1,7

67104,KSČM,15,12,0,1,1,1

67104,KDU-ČSL,10,5,0,0,2,3

67104,TOP09,7,4,0,1,1,1

67104,STAN,6,4,0,0,2,0

67105,ANO,78,71,0,1,1,5

67105,ODS,25,19,0,0,4,2

67105,Piráti,22,21,0,0,0,1

67105,SPD,22,17,0,0,3,2

67105,ČSSD,15,5,0,1,2,7

67105,KSČM,15,13,0,1,0,1

67105,KDU-ČSL,10,4,0,1,2,3

67105,TOP09,7,5,0,1,0,1

67105,STAN,6,3,0,0,3,0

67106,ANO,78,70,0,1,2,5

67106,ODS,25,19,1,0,3,2

67106,Piráti,22,21,0,0,0,1

67106,SPD,22,20,0,0,0,2

67106,ČSSD,15,6,0,1,1,7

67106,KSČM,15,13,0,1,0,1

67106,KDU-ČSL,10,6,0,1,0,3

67106,TOP09,7,5,0,1,0,1

67106,STAN,6,5,0,0,1,0

67107,ANO,78,71,0,1,1,5

67107,ODS,25,22,0,0,1,2

67107,Piráti,22,21,0,0,0,1

67107,SPD,22,20,0,0,0,2

67107,ČSSD,15,6,0,1,1,7

67107,KSČM,15,13,0,1,0,1

67107,KDU-ČSL,10,6,0,1,0,3

67107,TOP09,7,6,0,0,0,1

67107,STAN,6,5,0,0,1,0

67108,ANO,78,52,0,23,0,3

67108,ODS,25,14,0,10,1,0

67108,Piráti,22,18,0,3,1,0

67108,SPD,22,19,0,2,0,1

67108,ČSSD,15,6,0,5,0,4

67108,KSČM,15,12,0,3,0,0

67108,KDU-ČSL,10,5,0,4,0,1

67108,TOP09,7,1,0,4,1,1

67108,STAN,6,4,0,0,0,2

67109,ANO,78,63,0,12,0,3

67109,ODS,25,22,0,3,0,0

67109,Piráti,22,2,11,0,9,0

67109,SPD,22,20,0,0,1,1

67109,ČSSD,15,9,0,2,0,4

67109,KSČM,15,13,0,2,0,0

67109,KDU-ČSL,10,7,0,2,0,1

67109,TOP09,7,5,0,1,0,1

67109,STAN,6,4,0,0,0,2

67110,ANO,78,0,11,4,61,2

67110,ODS,25,0,0,3,22,0

67110,Piráti,22,0,0,0,22,0

67110,SPD,22,0,0,1,20,1

67110,ČSSD,15,0,7,1,4,3

67110,KSČM,15,0,13,0,2,0

67110,KDU-ČSL,10,0,3,1,5,1

67110,TOP09,7,5,0,1,0,1

67110,STAN,6,3,0,0,1,2

67111,ANO,78,0,73,2,1,2

67111,ODS,25,0,2,3,20,0

67111,Piráti,22,0,0,0,22,0

67111,SPD,22,0,0,1,20,1

67111,ČSSD,15,0,11,1,0,3

67111,KSČM,15,0,15,0,0,0

67111,KDU-ČSL,10,0,6,1,2,1

67111,TOP09,7,5,0,1,0,1

67111,STAN,6,4,0,0,0,2

67112,ANO,78,74,0,1,1,2

67112,ODS,25,0,23,2,0,0

67112,Piráti,22,0,0,0,22,0

67112,SPD,22,21,0,0,0,1

67112,ČSSD,15,12,0,0,0,3

67112,KSČM,15,0,0,1,14,0

67112,KDU-ČSL,10,9,0,0,0,1

67112,TOP09,7,0,5,1,0,1

67112,STAN,6,0,4,0,0,2

67113,ANO,78,75,0,1,0,2

67113,ODS,25,22,0,2,1,0

67113,Piráti,22,18,0,0,4,0

67113,SPD,22,21,0,0,0,1

67113,ČSSD,15,12,0,0,0,3

67113,KSČM,15,6,0,1,8,0

67113,KDU-ČSL,10,9,0,0,0,1

67113,TOP09,7,1,1,1,3,1

67113,STAN,6,3,1,0,0,2

67114,ANO,78,64,0,5,5,4

67114,ODS,25,15,1,2,7,0

67114,Piráti,22,22,0,0,0,0

67114,SPD,22,18,0,0,3,1

67114,ČSSD,15,4,0,1,7,3

67114,KSČM,15,3,0,1,11,0

67114,KDU-ČSL,10,3,0,1,5,1

67114,TOP09,7,3,0,1,2,1

67114,STAN,6,2,0,0,2,2

67115,ANO,78,60,0,10,4,4

67115,ODS,25,21,0,4,0,0

67115,Piráti,22,22,0,0,0,0

67115,SPD,22,18,0,1,2,1

67115,ČSSD,15,8,0,3,0,4

67115,KSČM,15,13,0,2,0,0

67115,KDU-ČSL,10,5,0,3,1,1

67115,TOP09,7,4,0,2,0,1

67115,STAN,6,4,0,0,0,2

67116,ANO,78,2,61,10,1,4

67116,ODS,25,21,0,4,0,0

67116,Piráti,22,22,0,0,0,0

67116,SPD,22,18,0,3,0,1

67116,ČSSD,15,0,8,3,0,4

67116,KSČM,15,0,12,2,1,0

67116,KDU-ČSL,10,6,0,3,0,1

67116,TOP09,7,4,0,2,0,1

67116,STAN,6,3,0,1,0,2

67117,ANO,78,1,62,10,1,4

67117,ODS,25,21,0,4,0,0

67117,Piráti,22,22,0,0,0,0

67117,SPD,22,18,0,3,0,1

67117,ČSSD,15,0,8,3,0,4

67117,KSČM,15,0,12,2,1,0

67117,KDU-ČSL,10,6,0,3,0,1

67117,TOP09,7,4,0,2,0,1

67117,STAN,6,4,0,0,0,2

67118,ANO,78,64,0,10,0,4

67118,ODS,25,0,0,4,21,0

67118,Piráti,22,2,1,0,19,0

67118,SPD,22,0,0,3,18,1

67118,ČSSD,15,8,0,3,0,4

67118,KSČM,15,13,0,2,0,0

67118,KDU-ČSL,10,0,0,3,6,1

67118,TOP09,7,0,1,2,3,1

67118,STAN,6,0,0,0,4,2

67119,ANO,78,59,0,11,4,4

67119,ODS,25,20,0,4,1,0

67119,Piráti,22,0,20,0,2,0

67119,SPD,22,18,0,3,0,1

67119,ČSSD,15,7,1,3,0,4

67119,KSČM,15,4,3,3,5,0

67119,KDU-ČSL,10,6,0,3,0,1

67119,TOP09,7,2,0,2,2,1

67119,STAN,6,2,0,0,2,2

67120,ANO,78,59,0,9,5,5

67120,ODS,25,18,0,3,2,2

67120,Piráti,22,20,0,1,0,1

67120,SPD,22,12,0,7,1,2

67120,ČSSD,15,8,0,4,0,3

67120,KSČM,15,11,0,2,2,0

67120,KDU-ČSL,10,3,0,5,1,1

67120,TOP09,7,3,0,1,0,3

67120,STAN,6,5,0,1,0,0

67121,ANO,78,70,0,1,2,5

67121,ODS,25,22,0,0,1,2

67121,Piráti,22,19,0,0,2,1

67121,SPD,22,18,0,0,2,2

67121,ČSSD,15,11,0,0,1,3

67121,KSČM,15,14,0,1,0,0

67121,KDU-ČSL,10,8,0,1,0,1

67121,TOP09,7,3,0,0,1,3

67121,STAN,6,5,0,0,1,0

67122,ANO,78,4,30,5,34,5

67122,ODS,25,21,0,1,1,2

67122,Piráti,22,0,0,0,21,1

67122,SPD,22,20,0,0,0,2

67122,ČSSD,15,2,1,0,9,3

67122,KSČM,15,15,0,0,0,0

67122,KDU-ČSL,10,7,1,1,0,1

67122,TOP09,7,0,0,0,4,3

67122,STAN,6,1,0,1,4,0

67123,ANO,78,71,0,2,0,5

67123,ODS,25,16,0,0,7,2

67123,Piráti,22,20,0,0,1,1

67123,SPD,22,18,0,0,2,2

67123,ČSSD,15,12,0,0,0,3

67123,KSČM,15,15,0,0,0,0

67123,KDU-ČSL,10,7,0,1,1,1

67123,TOP09,7,3,0,0,1,3

67123,STAN,6,5,0,0,1,0

67124,ANO,78,71,0,1,1,5

67124,ODS,25,23,0,0,0,2

67124,Piráti,22,20,0,0,1,1

67124,SPD,22,18,0,0,2,2

67124,ČSSD,15,12,0,0,0,3

67124,KSČM,15,15,0,0,0,0

67124,KDU-ČSL,10,7,0,1,1,1

67124,TOP09,7,4,0,0,0,3

67124,STAN,6,5,0,0,1,0

67125,ANO,78,70,0,1,2,5

67125,ODS,25,23,0,0,0,2

67125,Piráti,22,21,0,0,0,1

67125,SPD,22,19,0,0,1,2

67125,ČSSD,15,12,0,0,0,3

67125,KSČM,15,15,0,0,0,0

67125,KDU-ČSL,10,8,0,1,0,1

67125,TOP09,7,3,0,0,1,3

67125,STAN,6,5,0,0,1,0

67126,ANO,78,70,0,1,2,5

67126,ODS,25,23,0,0,0,2

67126,Piráti,22,21,0,0,0,1

67126,SPD,22,20,0,0,0,2

67126,ČSSD,15,12,0,0,0,3

67126,KSČM,15,14,0,0,1,0

67126,KDU-ČSL,10,7,0,1,1,1

67126,TOP09,7,4,0,0,0,3

67126,STAN,6,5,0,0,1,0

67127,ANO,78,70,0,1,2,5

67127,ODS,25,21,0,0,2,2

67127,Piráti,22,21,0,0,0,1

67127,SPD,22,20,0,0,0,2

67127,ČSSD,15,9,1,0,2,3

67127,KSČM,15,15,0,0,0,0

67127,KDU-ČSL,10,8,0,1,0,1

67127,TOP09,7,4,0,0,0,3

67127,STAN,6,5,0,0,1,0

67128,ANO,78,71,0,1,1,5

67128,ODS,25,22,0,0,1,2

67128,Piráti,22,21,0,0,0,1

67128,SPD,22,19,0,0,1,2

67128,ČSSD,15,9,0,0,3,3

67128,KSČM,15,13,0,0,2,0

67128,KDU-ČSL,10,7,0,1,1,1

67128,TOP09,7,3,0,0,1,3

67128,STAN,6,5,0,0,1,0

67129,ANO,78,71,0,1,1,5

67129,ODS,25,22,0,0,1,2

67129,Piráti,22,21,0,0,0,1

67129,SPD,22,19,0,0,1,2

67129,ČSSD,15,9,0,0,3,3

67129,KSČM,15,13,0,0,2,0

67129,KDU-ČSL,10,6,0,1,2,1

67129,TOP09,7,3,0,0,1,3

67129,STAN,6,5,0,0,1,0

67130,ANO,78,72,0,1,0,5

67130,ODS,25,23,0,0,0,2

67130,Piráti,22,21,0,0,0,1

67130,SPD,22,20,0,0,0,2

67130,ČSSD,15,2,2,0,8,3

67130,KSČM,15,14,0,0,1,0

67130,KDU-ČSL,10,7,0,1,1,1

67130,TOP09,7,3,0,0,1,3

67130,STAN,6,5,0,0,1,0

67131,ANO,78,72,0,1,0,5

67131,ODS,25,22,0,0,1,2

67131,Piráti,22,20,0,0,1,1

67131,SPD,22,20,0,0,0,2

67131,ČSSD,15,1,1,0,10,3

67131,KSČM,15,14,0,0,1,0

67131,KDU-ČSL,10,8,0,1,0,1

67131,TOP09,7,4,0,0,0,3

67131,STAN,6,5,0,0,1,0

67132,ANO,78,72,0,1,0,5

67132,ODS,25,22,0,0,1,2

67132,Piráti,22,21,0,0,0,1

67132,SPD,22,20,0,0,0,2

67132,ČSSD,15,1,1,0,10,3

67132,KSČM,15,14,0,0,1,0

67132,KDU-ČSL,10,8,0,1,0,1

67132,TOP09,7,3,0,0,1,3

67132,STAN,6,5,0,0,1,0

67133,ANO,78,70,0,1,2,5

67133,ODS,25,23,0,0,0,2

67133,Piráti,22,21,0,0,0,1

67133,SPD,22,18,0,0,2,2

67133,ČSSD,15,1,1,0,10,3

67133,KSČM,15,14,0,0,1,0

67133,KDU-ČSL,10,8,0,1,0,1

67133,TOP09,7,4,0,0,0,3

67133,STAN,6,5,0,0,1,0

67134,ANO,78,71,0,1,1,5

67134,ODS,25,23,0,0,0,2

67134,Piráti,22,21,0,0,0,1

67134,SPD,22,19,0,0,1,2

67134,ČSSD,15,1,1,0,10,3

67134,KSČM,15,15,0,0,0,0

67134,KDU-ČSL,10,7,0,1,1,1

67134,TOP09,7,3,0,0,1,3

67134,STAN,6,5,0,0,1,0

67135,ANO,78,70,0,1,2,5

67135,ODS,25,23,0,0,0,2

67135,Piráti,22,21,0,0,0,1

67135,SPD,22,17,0,0,3,2

67135,ČSSD,15,11,0,0,1,3

67135,KSČM,15,15,0,0,0,0

67135,KDU-ČSL,10,7,0,1,1,1

67135,TOP09,7,3,0,0,1,3

67135,STAN,6,4,0,0,2,0

67136,ANO,78,70,0,1,2,5

67136,ODS,25,22,0,0,1,2

67136,Piráti,22,21,0,0,0,1

67136,SPD,22,18,0,0,2,2

67136,ČSSD,15,12,0,0,0,3

67136,KSČM,15,14,0,0,1,0

67136,KDU-ČSL,10,7,0,1,1,1

67136,TOP09,7,3,0,0,1,3

67136,STAN,6,4,0,0,2,0

67137,ANO,78,69,0,1,3,5

67137,ODS,25,22,0,0,1,2

67137,Piráti,22,21,0,0,0,1

67137,SPD,22,17,0,0,3,2

67137,ČSSD,15,12,0,0,0,3

67137,KSČM,15,14,0,0,1,0

67137,KDU-ČSL,10,7,0,1,1,1

67137,TOP09,7,3,0,0,1,3

67137,STAN,6,4,0,0,2,0

67138,ANO,78,69,0,1,3,5

67138,ODS,25,21,1,0,1,2

67138,Piráti,22,20,0,0,1,1

67138,SPD,22,16,0,0,4,2

67138,ČSSD,15,12,0,0,0,3

67138,KSČM,15,14,0,0,1,0

67138,KDU-ČSL,10,7,0,1,1,1

67138,TOP09,7,3,0,0,1,3

67138,STAN,6,4,0,0,2,0

67139,ANO,78,69,0,1,3,5

67139,ODS,25,22,0,0,1,2

67139,Piráti,22,20,0,0,1,1

67139,SPD,22,17,0,0,3,2

67139,ČSSD,15,12,0,0,0,3

67139,KSČM,15,13,0,0,2,0

67139,KDU-ČSL,10,7,0,1,1,1

67139,TOP09,7,3,0,0,1,3

67139,STAN,6,4,0,0,2,0

67140,ANO,78,68,0,1,4,5

67140,ODS,25,21,0,0,2,2

67140,Piráti,22,21,0,0,0,1

67140,SPD,22,17,0,0,3,2

67140,ČSSD,15,11,0,0,1,3

67140,KSČM,15,14,0,0,1,0

67140,KDU-ČSL,10,7,0,1,1,1

67140,TOP09,7,2,0,0,2,3

67140,STAN,6,4,0,0,2,0

67141,ANO,78,51,0,1,21,5

67141,ODS,25,1,0,1,21,2

67141,Piráti,22,15,0,0,6,1

67141,SPD,22,14,0,0,6,2

67141,ČSSD,15,6,0,1,5,3

67141,KSČM,15,14,0,0,1,0

67141,KDU-ČSL,10,6,0,1,3,0

67141,TOP09,7,0,0,0,4,3

67141,STAN,6,1,0,0,5,0

67142,ANO,78,58,0,1,14,5

67142,ODS,25,15,0,1,7,2

67142,Piráti,22,20,0,0,1,1

67142,SPD,22,13,0,0,7,2

67142,ČSSD,15,5,0,1,6,3

67142,KSČM,15,12,0,0,3,0

67142,KDU-ČSL,10,7,0,1,2,0

67142,TOP09,7,2,0,0,2,3

67142,STAN,6,2,0,0,4,0

67143,ANO,78,58,0,1,14,5

67143,ODS,25,16,0,3,4,2

67143,Piráti,22,19,0,0,2,1

67143,SPD,22,13,0,0,7,2

67143,ČSSD,15,5,0,1,6,3

67143,KSČM,15,11,0,0,4,0

67143,KDU-ČSL,10,7,0,1,2,0

67143,TOP09,7,2,0,0,2,3

67143,STAN,6,2,0,0,4,0

67144,ANO,78,53,0,1,19,5

67144,ODS,25,12,0,2,9,2

67144,Piráti,22,11,0,1,9,1

67144,SPD,22,15,0,0,5,2

67144,ČSSD,15,6,0,0,6,3

67144,KSČM,15,12,0,0,3,0

67144,KDU-ČSL,10,7,0,1,2,0

67144,TOP09,7,2,0,0,2,3

67144,STAN,6,2,0,0,4,0

67145,ANO,78,55,0,2,16,5

67145,ODS,25,11,0,3,8,3

67145,Piráti,22,3,0,1,17,1

67145,SPD,22,17,0,0,3,2

67145,ČSSD,15,7,0,0,5,3

67145,KSČM,15,10,0,0,5,0

67145,KDU-ČSL,10,8,0,1,1,0

67145,TOP09,7,2,0,0,2,3

67145,STAN,6,1,1,0,4,0

67146,ANO,78,63,0,2,8,5

67146,ODS,25,17,0,2,3,3

67146,Piráti,22,19,0,0,2,1

67146,SPD,22,0,0,0,20,2

67146,ČSSD,15,8,0,0,4,3

67146,KSČM,15,0,11,0,4,0

67146,KDU-ČSL,10,8,0,1,1,0

67146,TOP09,7,3,0,0,1,3

67146,STAN,6,3,0,0,3,0

67147,ANO,78,1,64,2,6,5

67147,ODS,25,6,1,2,13,3

67147,Piráti,22,0,16,1,4,1

67147,SPD,22,19,0,0,1,2

67147,ČSSD,15,0,7,0,5,3

67147,KSČM,15,1,11,0,3,0

67147,KDU-ČSL,10,0,6,1,3,0

67147,TOP09,7,0,1,0,3,3

67147,STAN,6,0,1,0,5,0

67148,ANO,78,0,67,4,1,6

67148,ODS,25,4,2,13,3,3

67148,Piráti,22,0,13,2,6,1

67148,SPD,22,18,0,1,1,2

67148,ČSSD,15,0,7,5,0,3

67148,KSČM,15,0,13,2,0,0

67148,KDU-ČSL,10,0,5,3,2,0

67148,TOP09,7,0,2,2,0,3

67148,STAN,6,0,1,3,2,0

67149,ANO,78,0,64,6,2,6

67149,ODS,25,7,2,11,2,3

67149,Piráti,22,0,15,0,6,1

67149,SPD,22,20,0,0,0,2

67149,ČSSD,15,0,7,5,0,3

67149,KSČM,15,0,13,2,0,0

67149,KDU-ČSL,10,0,5,3,2,0

67149,TOP09,7,0,2,2,0,3

67149,STAN,6,0,3,2,1,0

67150,ANO,78,67,0,5,0,6

67150,ODS,25,10,0,11,1,3

67150,Piráti,22,21,0,0,0,1

67150,SPD,22,20,0,0,0,2

67150,ČSSD,15,7,0,5,0,3

67150,KSČM,15,13,0,2,0,0

67150,KDU-ČSL,10,7,0,2,1,0

67150,TOP09,7,2,0,2,0,3

67150,STAN,6,5,0,1,0,0

67151,ANO,78,63,0,4,5,6

67151,ODS,25,13,0,6,3,3

67151,Piráti,22,19,0,0,2,1

67151,SPD,22,17,0,1,2,2

67151,ČSSD,15,4,0,6,2,3

67151,KSČM,15,10,0,2,3,0

67151,KDU-ČSL,10,7,0,2,1,0

67151,TOP09,7,2,0,2,0,3

67151,STAN,6,3,0,1,2,0

67152,ANO,78,67,0,2,2,7

67152,ODS,25,10,0,4,8,3

67152,Piráti,22,21,0,0,0,1

67152,SPD,22,19,0,1,0,2

67152,ČSSD,15,10,0,2,0,3

67152,KSČM,15,15,0,0,0,0

67152,KDU-ČSL,10,6,0,3,1,0

67152,TOP09,7,1,1,0,2,3

67152,STAN,6,4,0,0,2,0

67153,ANO,78,69,0,6,0,3

67153,ODS,25,14,0,8,1,2

67153,Piráti,22,20,0,1,0,1

67153,SPD,22,20,0,1,1,0

67153,ČSSD,15,6,0,7,1,1

67153,KSČM,15,11,0,3,0,1

67153,KDU-ČSL,10,7,0,2,0,1

67153,TOP09,7,4,0,3,0,0

67153,STAN,6,5,0,1,0,0

67154,ANO,78,70,0,5,0,3

67154,ODS,25,15,0,8,0,2

67154,Piráti,22,20,0,1,0,1

67154,SPD,22,20,0,1,1,0

67154,ČSSD,15,8,0,6,0,1

67154,KSČM,15,11,0,3,0,1

67154,KDU-ČSL,10,7,0,2,0,1

67154,TOP09,7,4,0,3,0,0

67154,STAN,6,5,0,1,0,0

67155,ANO,78,72,0,3,0,3

67155,ODS,25,16,0,5,2,2

67155,Piráti,22,20,0,1,0,1

67155,SPD,22,21,0,1,0,0

67155,ČSSD,15,7,1,5,1,1

67155,KSČM,15,9,0,1,4,1

67155,KDU-ČSL,10,8,0,1,0,1

67155,TOP09,7,6,0,1,0,0

67155,STAN,6,5,0,1,0,0

67156,ANO,78,72,0,2,1,3

67156,ODS,25,18,0,5,0,2

67156,Piráti,22,20,0,1,0,1

67156,SPD,22,19,0,1,2,0

67156,ČSSD,15,10,0,4,0,1

67156,KSČM,15,13,0,1,0,1

67156,KDU-ČSL,10,8,0,1,0,1

67156,TOP09,7,6,0,1,0,0

67156,STAN,6,5,0,1,0,0

67157,ANO,78,73,0,2,0,3

67157,ODS,25,18,0,5,0,2

67157,Piráti,22,20,0,1,0,1

67157,SPD,22,21,0,1,0,0

67157,ČSSD,15,10,0,3,1,1

67157,KSČM,15,13,0,1,0,1

67157,KDU-ČSL,10,8,0,1,0,1

67157,TOP09,7,5,0,1,1,0

67157,STAN,6,5,0,1,0,0

67158,ANO,78,60,0,7,0,11

67158,ODS,25,9,0,12,2,2

67158,Piráti,22,18,0,2,0,2

67158,SPD,22,19,0,3,0,0

67158,ČSSD,15,10,0,5,0,0

67158,KSČM,15,10,0,4,0,1

67158,KDU-ČSL,10,6,0,2,0,2

67158,TOP09,7,4,0,2,0,1

67158,STAN,6,3,0,3,0,0

67159,ANO,78,71,0,6,1,0

67159,ODS,25,20,0,4,1,0

67159,Piráti,22,21,0,0,0,1

67159,SPD,22,21,0,1,0,0

67159,ČSSD,15,11,0,4,0,0

67159,KSČM,15,8,0,5,2,0

67159,KDU-ČSL,10,8,0,2,0,0

67159,TOP09,7,7,0,0,0,0

67159,STAN,6,3,0,3,0,0

67160,ANO,78,0,71,5,2,0

67160,ODS,25,23,0,2,0,0

67160,Piráti,22,22,0,0,0,0

67160,SPD,22,0,0,2,20,0

67160,ČSSD,15,8,3,3,1,0

67160,KSČM,15,0,12,2,1,0

67160,KDU-ČSL,10,10,0,0,0,0

67160,TOP09,7,4,0,3,0,0

67160,STAN,6,5,0,1,0,0

67161,ANO,78,75,0,1,2,0

67161,ODS,25,5,3,1,16,0

67161,Piráti,22,21,0,0,1,0

67161,SPD,22,21,0,0,0,1

67161,ČSSD,15,12,0,2,1,0

67161,KSČM,15,13,0,0,2,0

67161,KDU-ČSL,10,0,0,0,10,0

67161,TOP09,7,0,0,1,6,0

67161,STAN,6,5,0,0,1,0

67162,ANO,78,78,0,0,0,0

67162,ODS,25,23,0,1,1,0

67162,Piráti,22,21,0,0,1,0

67162,SPD,22,21,0,0,1,0

67162,ČSSD,15,13,0,1,1,0

67162,KSČM,15,15,0,0,0,0

67162,KDU-ČSL,10,10,0,0,0,0

67162,TOP09,7,6,0,1,0,0

67162,STAN,6,6,0,0,0,0

67163,ANO,78,0,78,0,0,0

67163,ODS,25,23,0,1,1,0

67163,Piráti,22,0,0,0,22,0

67163,SPD,22,0,0,0,22,0

67163,ČSSD,15,1,7,1,6,0

67163,KSČM,15,0,3,0,12,0

67163,KDU-ČSL,10,4,0,0,6,0

67163,TOP09,7,6,0,1,0,0

67163,STAN,6,6,0,0,0,0

67164,ANO,78,78,0,0,0,0

67164,ODS,25,24,0,1,0,0

67164,Piráti,22,21,0,0,1,0

67164,SPD,22,22,0,0,0,0

67164,ČSSD,15,14,0,1,0,0

67164,KSČM,15,15,0,0,0,0

67164,KDU-ČSL,10,10,0,0,0,0

67164,TOP09,7,6,0,1,0,0

67164,STAN,6,6,0,0,0,0

67165,ANO,78,1,76,0,1,0

67165,ODS,25,23,0,1,1,0

67165,Piráti,22,1,0,0,21,0

67165,SPD,22,22,0,0,0,0

67165,ČSSD,15,14,0,1,0,0

67165,KSČM,15,14,0,0,1,0

67165,KDU-ČSL,10,3,0,0,7,0

67165,TOP09,7,6,0,1,0,0

67165,STAN,6,6,0,0,0,0

67166,ANO,78,2,76,0,0,0

67166,ODS,25,1,23,1,0,0

67166,Piráti,22,0,19,0,3,0

67166,SPD,22,22,0,0,0,0

67166,ČSSD,15,0,9,1,5,0

67166,KSČM,15,15,0,0,0,0

67166,KDU-ČSL,10,0,10,0,0,0

67166,TOP09,7,0,6,1,0,0

67166,STAN,6,0,6,0,0,0

67167,ANO,78,78,0,0,0,0

67167,ODS,25,23,0,1,1,0

67167,Piráti,22,21,0,0,1,0

67167,SPD,22,22,0,0,0,0

67167,ČSSD,15,14,0,1,0,0

67167,KSČM,15,15,0,0,0,0

67167,KDU-ČSL,10,10,0,0,0,0

